time (s), 25.000000,time (s), 100.000000
2.970000000000000000e+02,8.920785277612274911e+00,2.970000000000000000e+02,1.749678527761227542e+01
2.980000000000000000e+02,8.920785277612274911e+00,2.980000000000000000e+02,1.739678527761227755e+01
2.990000000000000000e+02,8.820785277612275266e+00,2.990000000000000000e+02,1.739678527761227755e+01
3.000000000000000000e+02,8.720785277612273845e+00,3.000000000000000000e+02,1.729678527761227613e+01
3.010000000000000000e+02,8.720785277612273845e+00,3.010000000000000000e+02,1.709678527761227329e+01
3.020000000000000000e+02,8.620785277612274200e+00,3.020000000000000000e+02,1.709678527761227329e+01
3.030000000000000000e+02,8.720785277612273845e+00,3.030000000000000000e+02,1.709678527761227329e+01
3.040000000000000000e+02,8.620785277612274200e+00,3.040000000000000000e+02,1.699678527761227542e+01
3.050000000000000000e+02,8.420785277612274911e+00,3.050000000000000000e+02,1.699678527761227542e+01
3.060000000000000000e+02,8.520785277612274555e+00,3.060000000000000000e+02,1.699678527761227542e+01
3.070000000000000000e+02,8.520785277612274555e+00,3.070000000000000000e+02,1.679678527761227613e+01
3.080000000000000000e+02,8.420785277612274911e+00,3.080000000000000000e+02,1.689678527761227400e+01
3.090000000000000000e+02,8.520785277612274555e+00,3.090000000000000000e+02,1.699678527761227542e+01
3.100000000000000000e+02,8.420785277612274911e+00,3.100000000000000000e+02,1.679678527761227613e+01
3.110000000000000000e+02,8.520785277612274555e+00,3.110000000000000000e+02,1.689678527761227400e+01
3.120000000000000000e+02,8.520785277612274555e+00,3.120000000000000000e+02,1.679678527761227613e+01
3.130000000000000000e+02,8.420785277612274911e+00,3.130000000000000000e+02,1.679678527761227613e+01
3.140000000000000000e+02,8.520785277612274555e+00,3.140000000000000000e+02,1.669678527761227471e+01
3.150000000000000000e+02,8.420785277612274911e+00,3.150000000000000000e+02,1.669678527761227471e+01
3.160000000000000000e+02,8.420785277612274911e+00,3.160000000000000000e+02,1.669678527761227471e+01
3.170000000000000000e+02,8.320785277612275266e+00,3.170000000000000000e+02,1.649678527761227542e+01
3.180000000000000000e+02,8.420785277612274911e+00,3.180000000000000000e+02,1.649678527761227542e+01
3.190000000000000000e+02,8.320785277612275266e+00,3.190000000000000000e+02,1.659678527761227329e+01
3.200000000000000000e+02,8.320785277612275266e+00,3.200000000000000000e+02,1.639678527761227400e+01
3.210000000000000000e+02,8.220785277612273845e+00,3.210000000000000000e+02,1.649678527761227542e+01
3.220000000000000000e+02,8.320785277612275266e+00,3.220000000000000000e+02,1.629678527761227613e+01
3.230000000000000000e+02,8.220785277612273845e+00,3.230000000000000000e+02,1.629678527761227613e+01
3.240000000000000000e+02,8.220785277612273845e+00,3.240000000000000000e+02,1.619678527761227471e+01
3.250000000000000000e+02,8.120785277612274200e+00,3.250000000000000000e+02,1.629678527761227613e+01
3.260000000000000000e+02,8.220785277612273845e+00,3.260000000000000000e+02,1.619678527761227471e+01
3.270000000000000000e+02,8.120785277612274200e+00,3.270000000000000000e+02,1.599678527761227365e+01
3.280000000000000000e+02,8.120785277612274200e+00,3.280000000000000000e+02,1.609678527761227329e+01
3.290000000000000000e+02,8.220785277612273845e+00,3.290000000000000000e+02,1.599678527761227365e+01
3.300000000000000000e+02,8.220785277612273845e+00,3.300000000000000000e+02,1.589678527761227400e+01
3.310000000000000000e+02,8.120785277612274200e+00,3.310000000000000000e+02,1.589678527761227400e+01
3.320000000000000000e+02,8.020785277612274555e+00,3.320000000000000000e+02,1.579678527761227436e+01
3.330000000000000000e+02,8.120785277612274200e+00,3.330000000000000000e+02,1.579678527761227436e+01
3.340000000000000000e+02,8.020785277612274555e+00,3.340000000000000000e+02,1.579678527761227436e+01
3.350000000000000000e+02,8.020785277612274555e+00,3.350000000000000000e+02,1.569678527761227471e+01
3.360000000000000000e+02,8.020785277612274555e+00,3.360000000000000000e+02,1.559678527761227329e+01
3.370000000000000000e+02,7.920785277612274911e+00,3.370000000000000000e+02,1.559678527761227329e+01
3.380000000000000000e+02,7.920785277612274911e+00,3.380000000000000000e+02,1.549678527761227365e+01
3.390000000000000000e+02,7.920785277612274911e+00,3.390000000000000000e+02,1.549678527761227365e+01
3.400000000000000000e+02,7.820785277612275266e+00,3.400000000000000000e+02,1.549678527761227365e+01
3.410000000000000000e+02,7.920785277612274911e+00,3.410000000000000000e+02,1.549678527761227365e+01
3.420000000000000000e+02,7.820785277612275266e+00,3.420000000000000000e+02,1.539678527761227400e+01
3.430000000000000000e+02,7.920785277612274911e+00,3.430000000000000000e+02,1.529678527761227436e+01
3.440000000000000000e+02,7.820785277612275266e+00,3.440000000000000000e+02,1.539678527761227400e+01
3.450000000000000000e+02,8.020785277612274555e+00,3.450000000000000000e+02,1.519678527761227471e+01
3.460000000000000000e+02,7.920785277612274911e+00,3.460000000000000000e+02,1.529678527761227436e+01
3.470000000000000000e+02,7.920785277612274911e+00,3.470000000000000000e+02,1.519678527761227471e+01
3.480000000000000000e+02,7.920785277612274911e+00,3.480000000000000000e+02,1.519678527761227471e+01
3.490000000000000000e+02,7.820785277612275266e+00,3.490000000000000000e+02,1.519678527761227471e+01
3.500000000000000000e+02,7.820785277612275266e+00,3.500000000000000000e+02,1.509678527761227329e+01
3.510000000000000000e+02,7.720785277612274733e+00,3.510000000000000000e+02,1.509678527761227329e+01
3.520000000000000000e+02,7.820785277612275266e+00,3.520000000000000000e+02,1.509678527761227329e+01
3.530000000000000000e+02,7.620785277612275088e+00,3.530000000000000000e+02,1.489678527761227400e+01
3.540000000000000000e+02,7.620785277612275088e+00,3.540000000000000000e+02,1.499678527761227365e+01
3.550000000000000000e+02,7.820785277612275266e+00,3.550000000000000000e+02,1.499678527761227365e+01
3.560000000000000000e+02,7.720785277612274733e+00,3.560000000000000000e+02,1.479678527761227436e+01
3.570000000000000000e+02,7.520785277612275443e+00,3.570000000000000000e+02,1.489678527761227400e+01
3.580000000000000000e+02,7.720785277612274733e+00,3.580000000000000000e+02,1.489678527761227400e+01
3.590000000000000000e+02,7.620785277612275088e+00,3.590000000000000000e+02,1.479678527761227436e+01
3.600000000000000000e+02,7.720785277612274733e+00,3.600000000000000000e+02,1.469678527761227471e+01
3.610000000000000000e+02,7.620785277612275088e+00,3.610000000000000000e+02,1.479678527761227436e+01
3.620000000000000000e+02,7.620785277612275088e+00,3.620000000000000000e+02,1.459678527761227329e+01
3.630000000000000000e+02,7.820785277612275266e+00,3.630000000000000000e+02,1.449678527761227365e+01
3.640000000000000000e+02,7.620785277612275088e+00,3.640000000000000000e+02,1.449678527761227365e+01
3.650000000000000000e+02,7.720785277612274733e+00,3.650000000000000000e+02,1.439678527761227400e+01
3.660000000000000000e+02,7.620785277612275088e+00,3.660000000000000000e+02,1.439678527761227400e+01
3.670000000000000000e+02,7.620785277612275088e+00,3.670000000000000000e+02,1.429678527761227436e+01
3.680000000000000000e+02,7.520785277612275443e+00,3.680000000000000000e+02,1.439678527761227400e+01
3.690000000000000000e+02,7.620785277612275088e+00,3.690000000000000000e+02,1.429678527761227436e+01
3.700000000000000000e+02,7.420785277612274911e+00,3.700000000000000000e+02,1.419678527761227471e+01
3.710000000000000000e+02,7.420785277612274911e+00,3.710000000000000000e+02,1.409678527761227329e+01
3.720000000000000000e+02,7.520785277612275443e+00,3.720000000000000000e+02,1.409678527761227329e+01
3.730000000000000000e+02,7.320785277612275266e+00,3.730000000000000000e+02,1.419678527761227471e+01
3.740000000000000000e+02,7.420785277612274911e+00,3.740000000000000000e+02,1.409678527761227329e+01
3.750000000000000000e+02,7.320785277612275266e+00,3.750000000000000000e+02,1.409678527761227329e+01
3.760000000000000000e+02,7.320785277612275266e+00,3.760000000000000000e+02,1.399678527761227365e+01
3.770000000000000000e+02,7.320785277612275266e+00,3.770000000000000000e+02,1.399678527761227365e+01
3.780000000000000000e+02,7.220785277612274733e+00,3.780000000000000000e+02,1.409678527761227329e+01
3.790000000000000000e+02,7.320785277612275266e+00,3.790000000000000000e+02,1.389678527761227400e+01
3.800000000000000000e+02,7.320785277612275266e+00,3.800000000000000000e+02,1.389678527761227400e+01
3.810000000000000000e+02,7.320785277612275266e+00,3.810000000000000000e+02,1.379678527761227436e+01
3.820000000000000000e+02,7.320785277612275266e+00,3.820000000000000000e+02,1.379678527761227436e+01
3.830000000000000000e+02,7.420785277612274911e+00,3.830000000000000000e+02,1.379678527761227436e+01
3.840000000000000000e+02,7.320785277612275266e+00,3.840000000000000000e+02,1.379678527761227436e+01
3.850000000000000000e+02,7.420785277612274911e+00,3.850000000000000000e+02,1.369678527761227471e+01
3.860000000000000000e+02,7.320785277612275266e+00,3.860000000000000000e+02,1.369678527761227471e+01
3.870000000000000000e+02,7.520785277612275443e+00,3.870000000000000000e+02,1.369678527761227471e+01
3.880000000000000000e+02,7.420785277612274911e+00,3.880000000000000000e+02,1.359678527761227329e+01
3.890000000000000000e+02,7.220785277612274733e+00,3.890000000000000000e+02,1.359678527761227329e+01
3.900000000000000000e+02,7.420785277612274911e+00,3.900000000000000000e+02,1.359678527761227329e+01
3.910000000000000000e+02,7.320785277612275266e+00,3.910000000000000000e+02,1.349678527761227365e+01
3.920000000000000000e+02,7.220785277612274733e+00,3.920000000000000000e+02,1.349678527761227365e+01
3.930000000000000000e+02,7.120785277612275088e+00,3.930000000000000000e+02,1.349678527761227365e+01
3.940000000000000000e+02,7.220785277612274733e+00,3.940000000000000000e+02,1.349678527761227365e+01
3.950000000000000000e+02,7.220785277612274733e+00,3.950000000000000000e+02,1.349678527761227365e+01
3.960000000000000000e+02,7.120785277612275088e+00,3.960000000000000000e+02,1.339678527761227400e+01
3.970000000000000000e+02,7.120785277612275088e+00,3.970000000000000000e+02,1.339678527761227400e+01
3.980000000000000000e+02,7.120785277612275088e+00,3.980000000000000000e+02,1.339678527761227400e+01
3.990000000000000000e+02,7.120785277612275088e+00,3.990000000000000000e+02,1.349678527761227365e+01
4.000000000000000000e+02,7.120785277612275088e+00,4.000000000000000000e+02,1.339678527761227400e+01
4.010000000000000000e+02,7.020785277612275443e+00,4.010000000000000000e+02,1.339678527761227400e+01
4.020000000000000000e+02,6.920785277612274911e+00,4.020000000000000000e+02,1.339678527761227400e+01
4.030000000000000000e+02,7.020785277612275443e+00,4.030000000000000000e+02,1.329678527761227436e+01
4.040000000000000000e+02,6.920785277612274911e+00,4.040000000000000000e+02,1.329678527761227436e+01
4.050000000000000000e+02,6.820785277612275266e+00,4.050000000000000000e+02,1.329678527761227436e+01
4.060000000000000000e+02,7.020785277612275443e+00,4.060000000000000000e+02,1.329678527761227436e+01
4.070000000000000000e+02,7.020785277612275443e+00,4.070000000000000000e+02,1.319678527761227471e+01
4.080000000000000000e+02,7.020785277612275443e+00,4.080000000000000000e+02,1.329678527761227436e+01
4.090000000000000000e+02,7.120785277612275088e+00,4.090000000000000000e+02,1.309678527761227329e+01
4.100000000000000000e+02,7.020785277612275443e+00,4.100000000000000000e+02,1.309678527761227329e+01
4.110000000000000000e+02,7.020785277612275443e+00,4.110000000000000000e+02,1.299678527761227365e+01
4.120000000000000000e+02,6.920785277612274911e+00,4.120000000000000000e+02,1.299678527761227365e+01
4.130000000000000000e+02,6.820785277612275266e+00,4.130000000000000000e+02,1.289678527761227400e+01
4.140000000000000000e+02,6.720785277612274733e+00,4.140000000000000000e+02,1.279678527761227436e+01
4.150000000000000000e+02,6.620785277612275088e+00,4.150000000000000000e+02,1.279678527761227436e+01
4.160000000000000000e+02,6.720785277612274733e+00,4.160000000000000000e+02,1.279678527761227436e+01
4.170000000000000000e+02,6.720785277612274733e+00,4.170000000000000000e+02,1.289678527761227400e+01
4.180000000000000000e+02,6.520785277612275443e+00,4.180000000000000000e+02,1.269678527761227471e+01
4.190000000000000000e+02,6.620785277612275088e+00,4.190000000000000000e+02,1.269678527761227471e+01
4.200000000000000000e+02,6.620785277612275088e+00,4.200000000000000000e+02,1.269678527761227471e+01
4.210000000000000000e+02,6.520785277612275443e+00,4.210000000000000000e+02,1.259678527761227329e+01
4.220000000000000000e+02,6.620785277612275088e+00,4.220000000000000000e+02,1.269678527761227471e+01
4.230000000000000000e+02,6.520785277612275443e+00,4.230000000000000000e+02,1.269678527761227471e+01
4.240000000000000000e+02,6.620785277612275088e+00,4.240000000000000000e+02,1.269678527761227471e+01
4.250000000000000000e+02,6.520785277612275443e+00,4.250000000000000000e+02,1.249678527761227365e+01
4.260000000000000000e+02,6.520785277612275443e+00,4.260000000000000000e+02,1.259678527761227329e+01
4.270000000000000000e+02,6.520785277612275443e+00,4.270000000000000000e+02,1.259678527761227329e+01
4.280000000000000000e+02,6.520785277612275443e+00,4.280000000000000000e+02,1.259678527761227329e+01
4.290000000000000000e+02,6.520785277612275443e+00,4.290000000000000000e+02,1.239678527761227400e+01
4.300000000000000000e+02,6.520785277612275443e+00,4.300000000000000000e+02,1.249678527761227365e+01
4.310000000000000000e+02,6.520785277612275443e+00,4.310000000000000000e+02,1.249678527761227365e+01
4.320000000000000000e+02,6.520785277612275443e+00,4.320000000000000000e+02,1.239678527761227400e+01
4.330000000000000000e+02,6.420785277612274911e+00,4.330000000000000000e+02,1.239678527761227400e+01
4.340000000000000000e+02,6.420785277612274911e+00,4.340000000000000000e+02,1.229678527761227436e+01
4.350000000000000000e+02,6.520785277612275443e+00,4.350000000000000000e+02,1.229678527761227436e+01
4.360000000000000000e+02,6.420785277612274911e+00,4.360000000000000000e+02,1.229678527761227436e+01
4.370000000000000000e+02,6.320785277612275266e+00,4.370000000000000000e+02,1.219678527761227471e+01
4.380000000000000000e+02,6.320785277612275266e+00,4.380000000000000000e+02,1.209678527761227329e+01
4.390000000000000000e+02,6.420785277612274911e+00,4.390000000000000000e+02,1.199678527761227365e+01
4.400000000000000000e+02,6.420785277612274911e+00,4.400000000000000000e+02,1.209678527761227329e+01
4.410000000000000000e+02,6.420785277612274911e+00,4.410000000000000000e+02,1.209678527761227329e+01
4.420000000000000000e+02,6.420785277612274911e+00,4.420000000000000000e+02,1.199678527761227365e+01
4.430000000000000000e+02,6.420785277612274911e+00,4.430000000000000000e+02,1.199678527761227365e+01
4.440000000000000000e+02,6.320785277612275266e+00,4.440000000000000000e+02,1.199678527761227365e+01
4.450000000000000000e+02,6.320785277612275266e+00,4.450000000000000000e+02,1.189678527761227400e+01
4.460000000000000000e+02,6.220785277612274733e+00,4.460000000000000000e+02,1.189678527761227400e+01
4.470000000000000000e+02,6.320785277612275266e+00,4.470000000000000000e+02,1.189678527761227400e+01
4.480000000000000000e+02,6.320785277612275266e+00,4.480000000000000000e+02,1.199678527761227365e+01
4.490000000000000000e+02,6.420785277612274911e+00,4.490000000000000000e+02,1.179678527761227436e+01
4.500000000000000000e+02,6.320785277612275266e+00,4.500000000000000000e+02,1.189678527761227400e+01
4.510000000000000000e+02,6.420785277612274911e+00,4.510000000000000000e+02,1.179678527761227436e+01
4.520000000000000000e+02,6.520785277612275443e+00,4.520000000000000000e+02,1.179678527761227436e+01
4.530000000000000000e+02,6.520785277612275443e+00,4.530000000000000000e+02,1.189678527761227400e+01
4.540000000000000000e+02,6.420785277612274911e+00,4.540000000000000000e+02,1.179678527761227436e+01
4.550000000000000000e+02,6.520785277612275443e+00,4.550000000000000000e+02,1.179678527761227436e+01
4.560000000000000000e+02,6.520785277612275443e+00,4.560000000000000000e+02,1.179678527761227436e+01
4.570000000000000000e+02,6.420785277612274911e+00,4.570000000000000000e+02,1.179678527761227436e+01
4.580000000000000000e+02,6.420785277612274911e+00,4.580000000000000000e+02,1.169678527761227471e+01
4.590000000000000000e+02,6.420785277612274911e+00,4.590000000000000000e+02,1.179678527761227436e+01
4.600000000000000000e+02,6.220785277612274733e+00,4.600000000000000000e+02,1.169678527761227471e+01
4.610000000000000000e+02,6.320785277612275266e+00,4.610000000000000000e+02,1.169678527761227471e+01
4.620000000000000000e+02,6.220785277612274733e+00,4.620000000000000000e+02,1.159678527761227329e+01
4.630000000000000000e+02,6.120785277612275088e+00,4.630000000000000000e+02,1.169678527761227471e+01
4.640000000000000000e+02,6.220785277612274733e+00,4.640000000000000000e+02,1.159678527761227329e+01
4.650000000000000000e+02,6.220785277612274733e+00,4.650000000000000000e+02,1.159678527761227329e+01
4.660000000000000000e+02,6.120785277612275088e+00,4.660000000000000000e+02,1.149678527761227365e+01
4.670000000000000000e+02,6.120785277612275088e+00,4.670000000000000000e+02,1.159678527761227329e+01
4.680000000000000000e+02,6.220785277612274733e+00,4.680000000000000000e+02,1.139678527761227400e+01
4.690000000000000000e+02,6.120785277612275088e+00,4.690000000000000000e+02,1.139678527761227400e+01
4.700000000000000000e+02,6.120785277612275088e+00,4.700000000000000000e+02,1.149678527761227365e+01
4.710000000000000000e+02,6.220785277612274733e+00,4.710000000000000000e+02,1.129678527761227436e+01
4.720000000000000000e+02,6.120785277612275088e+00,4.720000000000000000e+02,1.139678527761227400e+01
4.730000000000000000e+02,6.120785277612275088e+00,4.730000000000000000e+02,1.139678527761227400e+01
4.740000000000000000e+02,6.120785277612275088e+00,4.740000000000000000e+02,1.139678527761227400e+01
4.750000000000000000e+02,5.920785277612274911e+00,4.750000000000000000e+02,1.119678527761227471e+01
4.760000000000000000e+02,6.020785277612275443e+00,4.760000000000000000e+02,1.119678527761227471e+01
4.770000000000000000e+02,6.020785277612275443e+00,4.770000000000000000e+02,1.109678527761227329e+01
4.780000000000000000e+02,6.020785277612275443e+00,4.780000000000000000e+02,1.119678527761227471e+01
4.790000000000000000e+02,6.020785277612275443e+00,4.790000000000000000e+02,1.119678527761227471e+01
4.800000000000000000e+02,6.020785277612275443e+00,4.800000000000000000e+02,1.109678527761227329e+01
4.810000000000000000e+02,5.920785277612274911e+00,4.810000000000000000e+02,1.109678527761227329e+01
4.820000000000000000e+02,6.020785277612275443e+00,4.820000000000000000e+02,1.099678527761227365e+01
4.830000000000000000e+02,5.920785277612274911e+00,4.830000000000000000e+02,1.119678527761227471e+01
4.840000000000000000e+02,5.820785277612275266e+00,4.840000000000000000e+02,1.119678527761227471e+01
4.850000000000000000e+02,5.820785277612275266e+00,4.850000000000000000e+02,1.119678527761227471e+01
4.860000000000000000e+02,5.920785277612274911e+00,4.860000000000000000e+02,1.119678527761227471e+01
4.870000000000000000e+02,5.820785277612275266e+00,4.870000000000000000e+02,1.119678527761227471e+01
4.880000000000000000e+02,5.920785277612274911e+00,4.880000000000000000e+02,1.119678527761227471e+01
4.890000000000000000e+02,5.920785277612274911e+00,4.890000000000000000e+02,1.129678527761227436e+01
4.900000000000000000e+02,5.920785277612274911e+00,4.900000000000000000e+02,1.119678527761227471e+01
4.910000000000000000e+02,5.920785277612274911e+00,4.910000000000000000e+02,1.109678527761227329e+01
4.920000000000000000e+02,5.920785277612274911e+00,4.920000000000000000e+02,1.109678527761227329e+01
4.930000000000000000e+02,5.920785277612274911e+00,4.930000000000000000e+02,1.109678527761227329e+01
4.940000000000000000e+02,5.920785277612274911e+00,4.940000000000000000e+02,1.119678527761227471e+01
4.950000000000000000e+02,5.920785277612274911e+00,4.950000000000000000e+02,1.099678527761227365e+01
4.960000000000000000e+02,5.820785277612275266e+00,4.960000000000000000e+02,1.099678527761227365e+01
4.970000000000000000e+02,5.820785277612275266e+00,4.970000000000000000e+02,1.089678527761227400e+01
4.980000000000000000e+02,5.920785277612274911e+00,4.980000000000000000e+02,1.099678527761227365e+01
4.990000000000000000e+02,5.820785277612275266e+00,4.990000000000000000e+02,1.089678527761227400e+01
5.000000000000000000e+02,5.920785277612274911e+00,5.000000000000000000e+02,1.099678527761227365e+01
5.010000000000000000e+02,5.820785277612275266e+00,5.010000000000000000e+02,1.079678527761227436e+01
5.020000000000000000e+02,5.820785277612275266e+00,5.020000000000000000e+02,1.089678527761227400e+01
5.030000000000000000e+02,5.920785277612274911e+00,5.030000000000000000e+02,1.079678527761227436e+01
5.040000000000000000e+02,5.920785277612274911e+00,5.040000000000000000e+02,1.089678527761227400e+01
5.050000000000000000e+02,5.820785277612275266e+00,5.050000000000000000e+02,1.069678527761227471e+01
5.060000000000000000e+02,5.820785277612275266e+00,5.060000000000000000e+02,1.069678527761227471e+01
5.070000000000000000e+02,5.820785277612275266e+00,5.070000000000000000e+02,1.059678527761227329e+01
5.080000000000000000e+02,5.820785277612275266e+00,5.080000000000000000e+02,1.059678527761227329e+01
5.090000000000000000e+02,5.820785277612275266e+00,5.090000000000000000e+02,1.059678527761227329e+01
5.100000000000000000e+02,5.820785277612275266e+00,5.100000000000000000e+02,1.049678527761227365e+01
5.110000000000000000e+02,5.720785277612274733e+00,5.110000000000000000e+02,1.049678527761227365e+01
5.120000000000000000e+02,5.820785277612275266e+00,5.120000000000000000e+02,1.059678527761227329e+01
5.130000000000000000e+02,5.620785277612275088e+00,5.130000000000000000e+02,1.049678527761227365e+01
5.140000000000000000e+02,5.720785277612274733e+00,5.140000000000000000e+02,1.049678527761227365e+01
5.150000000000000000e+02,5.620785277612275088e+00,5.150000000000000000e+02,1.039678527761227400e+01
5.160000000000000000e+02,5.520785277612275443e+00,5.160000000000000000e+02,1.049678527761227365e+01
5.170000000000000000e+02,5.420785277612274911e+00,5.170000000000000000e+02,1.049678527761227365e+01
5.180000000000000000e+02,5.420785277612274911e+00,5.180000000000000000e+02,1.049678527761227365e+01
5.190000000000000000e+02,5.520785277612275443e+00,5.190000000000000000e+02,1.049678527761227365e+01
5.200000000000000000e+02,5.520785277612275443e+00,5.200000000000000000e+02,1.039678527761227400e+01
5.210000000000000000e+02,5.520785277612275443e+00,5.210000000000000000e+02,1.039678527761227400e+01
5.220000000000000000e+02,5.520785277612275443e+00,5.220000000000000000e+02,1.039678527761227400e+01
5.230000000000000000e+02,5.420785277612274911e+00,5.230000000000000000e+02,1.039678527761227400e+01
5.240000000000000000e+02,5.420785277612274911e+00,5.240000000000000000e+02,1.029678527761227436e+01
5.250000000000000000e+02,5.520785277612275443e+00,5.250000000000000000e+02,1.029678527761227436e+01
5.260000000000000000e+02,5.520785277612275443e+00,5.260000000000000000e+02,1.029678527761227436e+01
5.270000000000000000e+02,5.320785277612275266e+00,5.270000000000000000e+02,1.029678527761227436e+01
5.280000000000000000e+02,5.520785277612275443e+00,5.280000000000000000e+02,1.029678527761227436e+01
5.290000000000000000e+02,5.420785277612274911e+00,5.290000000000000000e+02,1.009678527761227329e+01
5.300000000000000000e+02,5.520785277612275443e+00,5.300000000000000000e+02,1.009678527761227329e+01
5.310000000000000000e+02,5.420785277612274911e+00,5.310000000000000000e+02,1.009678527761227329e+01
5.320000000000000000e+02,5.520785277612275443e+00,5.320000000000000000e+02,1.019678527761227471e+01
5.330000000000000000e+02,5.420785277612274911e+00,5.330000000000000000e+02,1.019678527761227471e+01
5.340000000000000000e+02,5.420785277612274911e+00,5.340000000000000000e+02,1.019678527761227471e+01
5.350000000000000000e+02,5.520785277612275443e+00,5.350000000000000000e+02,1.019678527761227471e+01
5.360000000000000000e+02,5.420785277612274911e+00,5.360000000000000000e+02,1.019678527761227471e+01
5.370000000000000000e+02,5.420785277612274911e+00,5.370000000000000000e+02,1.009678527761227329e+01
5.380000000000000000e+02,5.320785277612275266e+00,5.380000000000000000e+02,1.019678527761227471e+01
5.390000000000000000e+02,5.220785277612274733e+00,5.390000000000000000e+02,1.039678527761227400e+01
5.400000000000000000e+02,5.320785277612275266e+00,5.400000000000000000e+02,1.019678527761227471e+01
5.410000000000000000e+02,5.420785277612274911e+00,5.410000000000000000e+02,1.009678527761227329e+01
5.420000000000000000e+02,5.420785277612274911e+00,5.420000000000000000e+02,1.009678527761227329e+01
5.430000000000000000e+02,5.420785277612274911e+00,5.430000000000000000e+02,1.009678527761227329e+01
5.440000000000000000e+02,5.320785277612275266e+00,5.440000000000000000e+02,1.009678527761227329e+01
5.450000000000000000e+02,5.320785277612275266e+00,5.450000000000000000e+02,1.009678527761227329e+01
5.460000000000000000e+02,5.320785277612275266e+00,5.460000000000000000e+02,1.009678527761227329e+01
5.470000000000000000e+02,5.320785277612275266e+00,5.470000000000000000e+02,1.009678527761227329e+01
5.480000000000000000e+02,5.320785277612275266e+00,5.480000000000000000e+02,9.996785277612273646e+00
5.490000000000000000e+02,5.320785277612275266e+00,5.490000000000000000e+02,9.896785277612274001e+00
5.500000000000000000e+02,5.420785277612274911e+00,5.500000000000000000e+02,9.896785277612274001e+00
5.510000000000000000e+02,5.420785277612274911e+00,5.510000000000000000e+02,9.896785277612274001e+00
5.520000000000000000e+02,5.520785277612275443e+00,5.520000000000000000e+02,9.996785277612273646e+00
5.530000000000000000e+02,5.420785277612274911e+00,5.530000000000000000e+02,9.896785277612274001e+00
5.540000000000000000e+02,5.320785277612275266e+00,5.540000000000000000e+02,9.896785277612274001e+00
5.550000000000000000e+02,5.320785277612275266e+00,5.550000000000000000e+02,9.896785277612274001e+00
5.560000000000000000e+02,5.320785277612275266e+00,5.560000000000000000e+02,9.796785277612274356e+00
5.570000000000000000e+02,5.320785277612275266e+00,5.570000000000000000e+02,9.796785277612274356e+00
5.580000000000000000e+02,5.320785277612275266e+00,5.580000000000000000e+02,9.796785277612274356e+00
5.590000000000000000e+02,5.220785277612274733e+00,5.590000000000000000e+02,9.796785277612274356e+00
5.600000000000000000e+02,5.220785277612274733e+00,5.600000000000000000e+02,9.696785277612274712e+00
5.610000000000000000e+02,5.320785277612275266e+00,5.610000000000000000e+02,9.696785277612274712e+00
5.620000000000000000e+02,5.220785277612274733e+00,5.620000000000000000e+02,9.796785277612274356e+00
5.630000000000000000e+02,5.220785277612274733e+00,5.630000000000000000e+02,9.796785277612274356e+00
5.640000000000000000e+02,5.120785277612275088e+00,5.640000000000000000e+02,9.696785277612274712e+00
5.650000000000000000e+02,5.120785277612275088e+00,5.650000000000000000e+02,9.696785277612274712e+00
5.660000000000000000e+02,5.120785277612275088e+00,5.660000000000000000e+02,9.596785277612273291e+00
5.670000000000000000e+02,5.020785277612274555e+00,5.670000000000000000e+02,9.596785277612273291e+00
5.680000000000000000e+02,5.020785277612274555e+00,5.680000000000000000e+02,9.596785277612273291e+00
5.690000000000000000e+02,5.120785277612275088e+00,5.690000000000000000e+02,9.596785277612273291e+00
5.700000000000000000e+02,5.120785277612275088e+00,5.700000000000000000e+02,9.596785277612273291e+00
5.710000000000000000e+02,5.220785277612274733e+00,5.710000000000000000e+02,9.496785277612273646e+00
5.720000000000000000e+02,5.220785277612274733e+00,5.720000000000000000e+02,9.696785277612274712e+00
5.730000000000000000e+02,5.220785277612274733e+00,5.730000000000000000e+02,9.596785277612273291e+00
5.740000000000000000e+02,5.120785277612275088e+00,5.740000000000000000e+02,9.596785277612273291e+00
5.750000000000000000e+02,5.020785277612274555e+00,5.750000000000000000e+02,9.596785277612273291e+00
5.760000000000000000e+02,5.220785277612274733e+00,5.760000000000000000e+02,9.396785277612274001e+00
5.770000000000000000e+02,5.120785277612275088e+00,5.770000000000000000e+02,9.496785277612273646e+00
5.780000000000000000e+02,5.120785277612275088e+00,5.780000000000000000e+02,9.496785277612273646e+00
5.790000000000000000e+02,5.020785277612274555e+00,5.790000000000000000e+02,9.496785277612273646e+00
5.800000000000000000e+02,5.220785277612274733e+00,5.800000000000000000e+02,9.496785277612273646e+00
5.810000000000000000e+02,5.220785277612274733e+00,5.810000000000000000e+02,9.396785277612274001e+00
5.820000000000000000e+02,5.220785277612274733e+00,5.820000000000000000e+02,9.496785277612273646e+00
5.830000000000000000e+02,5.220785277612274733e+00,5.830000000000000000e+02,9.496785277612273646e+00
5.840000000000000000e+02,5.120785277612275088e+00,5.840000000000000000e+02,9.296785277612274356e+00
5.850000000000000000e+02,5.120785277612275088e+00,5.850000000000000000e+02,9.396785277612274001e+00
5.860000000000000000e+02,5.020785277612274555e+00,5.860000000000000000e+02,9.496785277612273646e+00
5.870000000000000000e+02,5.020785277612274555e+00,5.870000000000000000e+02,9.496785277612273646e+00
